id;entorno;nombre;etapa;tipo;area_responsable;descripcion;monto_contrato;comuna;barrio;direccion;lat;lng;fecha_inicio;fecha_fin_inicial;plazo_meses;porcentaje_avance;imagen_1;imagen_2;imagen_3;imagen_4;licitacion_oferta_empresa;licitacion_anio;contratacion_tipo;nro_contratacion;cuit_contratista;beneficiarios;mano_obra;compromiso;destacada;ba_elige;link_interno;pliego_descarga;expediente-numero;estudio_ambiental_descarga;financiamiento
1382;Ciclovias - Expansiòn ;Expansión de Ciclovias;Finalizada;Transporte;Secretarí?a de Transporte y Obras Públicas;"El objetivo general es la readecuación del espacio vial para incrementar la traza de la red de
ciclovías y vincular tramos existentes.";112.534.098,70;1 a 15;Territorio CABA;Territorio CABA;;;sep-21;nov-22;12;100;;;;;"PREDIAL
SA";2021;Licitacion Publica;10179-0005-LPU21;30693224809;;;;;;;;;;
1383;Parque de la Innovación;Parque de la Innovación - Licitacion 5 ;Finalizada;Espacio Público;Secretarí?a de Transporte y Obras Públicas;"El proyecto consiste en una nueva vialidad en el espacio público que conectará la apertura de la avenida Campos Salles con la salida existente de la Av. Leopoldo Lugones hacia la Av. Udaondo. Conectar vehicularmente el Parque de la Innovación con la Au Lugones (y su colectora) y completar la red
de ciclovías.";97406301,94;13;Nuñez;"Av. Del Libertador, Av.
Guillermo Udaondo, la nueva Av. Campos Salles y la salida de la Av. Leopoldo Lugones";;;4/4/2022;dic-22;8;100;;;;;"PREDIAL
SA";2022;Licitacion Publica;10179-0057-LPU21;30693224809;;;;;;;;;;
1384;Calle Libertador ;Calle Compartida Libertador - Etapa 2;Finalizada;Transporte;Secretarí?a de Transporte y Obras Públicas;"La obra consiste en la ejecución de carriles exclusivos unidireccionales en cada sentido para bicicletas
a lo largo de la Av. Del Libertador entre el tramo comprendido entre el Viaducto Mitre y la Av.
Sarmiento.";172990876,8;14;Palermo;Av. del Libertador entre Viaducto hasta Av. Sarmiento;;;18/4/2022;31/10/2022;6;100;;;;;RICAVIA SA;2021;Licitacion Publica;10179-0056-LPU21;30680314337;;;;;;;;;;
1385;Calle Libertador ;Calle Compartida Libertador - etapa 3;En ejecución;Transporte;Secretarí?a de Transporte y Obras Públicas;La obra consiste en la ejecución de carriles exclusivos unidireccionales en cada sentido para bicicletas a lo largo de la Av. Del Libertador entre el tramo comprendido entre la Av. Sarmiento y San Martín;257790731;14, 2 , 1 ;Recoleta, Palermo y Retiro;Av. del Libertador entre Sarmiento y San Martin;;;may-22;mar-23;4,5;18;;;;;RICAVIAL SA;2021;Licitacion Publica;10179-0058-LPU21;30680314337;;;;;;;;;;
1386;Metrobus;Metrobus del Bajo etapa II - Paradores ;En ejecución;Transporte;Secretarí?a de Transporte y Obras Públicas;El proyecto tiene como fin extender el Metrobus del Bajo hasta La Boca conectando el sur de la ciudad.;1581742403;4 y 1;La Boca y San Telmo;Independencia Av. y Paseo Colon Av.;-34.617.160;-58.369.805;22/7/2022;31/3/2023;5;17;;;;;Miavasa S.A.;2022;Licitacion Publica;10179-0023-LPU22;30677303863;3000 por día;;SI;;;;;;;
1387;Barreras PDB;"SISTEMAS DE SEÑALIZACIÓN ACTIVA EN LOS PASOS A NIVEL VEHICULARES Y 
PEATONALES DEL PASEO DEL BAJO";En ejecución;Transporte;Secretarí?a de Transporte y Obras Públicas;"La obra se desarrollará sobre cada uno de los pasos a nivel, vehiculares/peatonales, y peatonales exclusivamente, materializados en el marco de la obra “Paseo 
del Bajo”, donde se intervino la infraestructura de los FFCC que operan las líneas Gral. Mitre y Gral. Roca. La obra comprende la provisión, instalación y puesta en servicio de mecanismos de barreras, semáforos de aviso al conductor y peatonales, y todo lo referente a la Señalización vertical, horizontal, lumínica y sonora.";456811928,2;1 y 4;San Nicolas, Monserrat, San Telmo y La Boca ;"Es sobre la vía que conecta las Líneas General Mitre y General Roca del FFCC, entre las 
Avenidas Córdoba y Brasil y se interviene también en el paso a nivel Alte. Brown.";;;13/9/2021;mar-23;18;44;;;;;AUTOTROL SA;2021;Licitacion Publica;39-SIGAF-2021;30504913712;;;;;;;;;;
1388;Sucre;"REFUNCIONALIZACION Y OBRAS
COMPLEMENTARIAS SUCRE - PAMPA";En ejecución;Transporte;Secretarí?a de Transporte y Obras Públicas;La obra consiste en la materialización de los apoyos de arquitectura y de servicios necesarios para el correcto funcionamiento de la actual Playa de Regulación de colectivos.;71568934,63;13;Belgrano;Av. Virrey Vertiz y Pampa;-34.560.399;-58.446.695;8/9/2022;8/2/2023;5;13;;;;;Instaelectro S.A.;2022;Licitacion Publica;10179-0041-LPU22;33661628729;;;;;;;;;;
1389;CNNYA;CRC Agote - San Martin;En ejecución;Instalaciones;Secretarí?a de Transporte y Obras Públicas;Puesta bajo Norma Instalaciones électricas, sanitarias, gas y termomecanicas de los Centros de Regimen Cerrados Agote y San Martin;169.850.013,00;7 y 14;P. Chacabuco/Palermo;CURAPALIGUE 727 / Charcas 4602;"-34633154
-34.582082";"-58450375
-58.425955";1/11/2022;31/8/2023;10;6,54;;;;;CUNUMI SA;2022;Licitacion publica;10179-0065LPU-2022;30615748036;usuarios;;;;;;;EX 2022-25047139-DGCCYA;;
1390;Ex au 3;Soluciones Habitacionales 3B;En ejecución;Arquitectura;Secretarí?a de Transporte y Obras Públicas;Construcción de Edificio de Soluciones Habitacionales desarrollado en PB más 4 pisos en Calle Mendoza 4246. Contará con 27 viviendas de 3 ambientes y 18 de 2 ambientes (total 45 unidad más 2 locales comerciales).;739.248.652,28;12;villa urquiza;Mendoza 4246;-34571950;-58475179;26/9/2022;26/9/2023;12;1,42;;;;;AMG OBRAS CIVILES SA;2022;Licitacion publica;10172-0046-LP22;30519962884;vecinos;;;;;;;EX2022-20130809-GCABA-DGTALMDEP;;
1391;Procuracion;Procuracion Etapa 2;En ejecución;Arquitectura;Secretarí?a de Transporte y Obras Públicas;Puesta en valor de los accesos del edificio de Procuración General;39.620.945,30;1;San Nicolas;Uruguay 440;-34603581;-58386831;1/12/2022;30/6/2023;7;0;;;;;SOLTERM SRL;2022;licitacion publica;10179-0096-LPU22;30702139062;usuarios;;;;;;;EX2022-31117968-DGCCYA;;
1392;BA Costa;Memorial Amia;En ejecución;Espacio Publico;Secretarí?a de Transporte y Obras Públicas;El Proyecto Memoria AMIA surge como consecuencia de la colaboración entre la Asociación Mutual Israelita Argentina y la Secretaría de Desarrollo Urbano (SDU), planteándose un nuevo espacio para de conmemoración a las víctimas del atentado a la AMIA, acaecido el 18 de Julio de 1994.;118.832.522,55;13;Belgrano;Predio ubicado entre el P. de la Memoria y la Estacion Elevadora Arroyo Vega;-3432263;-5826253;29/7/2022;29/7/2023;12;26;;;;;SALVATORI SA PARQUES Y JARDINES;2022;licitacion publica;10179-0016-LPU22;30512700124;vecinos;;;;;;;EE-2022-8914594-DGCCYA;;
1393;Playon Ferroviario Colegiales;Playon Ferroviario Colegiales;En ejecución;Arquitectura;Secretarí?a de Transporte y Obras Públicas;Puesta en valor de dos galpones ubicados en el Playón Ferroviario de Colegiales. Los mismo serán refuncionalizados a fin de albergar programas de carácter semi-público compatibles con el nuevo parque;91.862.279,64;13;Colegiales;Av. Federico Lacroze 2775;-34571450;-58451423;15/12/2022;15/8/2023;8;0;;;;;NAKU CONSTRUCCIONES SRL;2022;licitacion publica;10179-0105-LPU22;30575292174;vecinos;;;;;;;EE-202233324226-DGCCYA;;
1394;BA Costa;Parque de la Memoria Explanada;En ejecución;Espacio Publico;Secretarí?a de Transporte y Obras Públicas;Rediseño de Explanada que contemple un Acceso vehicular como acceso de servicio a la sala “Presentes, Ahora y Siempre” (PAyS). Asimismo se prevén tareas de impermeabilización en diversos sectores;68.763.244,00;13;Belgrano;RAFAEL COSTANERA OBLIGADO AV 7001;-34540988;-58437915;15/12/2022;15/7/2023;7;0;;;;;CUNUMI SA;2022;licitacion publica;10179-0106-LPU22;30615748036;vecinos;;;;;;;EE-2022-33887916-DGCCYA;;
1395;BA Costa;Parque de la Memoria Confiteria;En licitación;Arquitectura;Secretarí?a de Transporte y Obras Públicas;Construcción de un espacio destinado a cafetería dentro del predio del Parque de la Memoria. Contará con un gran salón vidriado con vistas hacia el río, una zona de apoyo de servicio y sanitarios públicos;117.280.000,00;13;Belgrano;RAFAEL COSTANERA OBLIGADO AV 7001;-34540988;-58437915;28/12/2022;30/8/2023;8;0;;;;;CUNUMI SA;2022;licitacion publica;10179-0103-LPU22;30615748036;vecinos;;;;;;;EE-2022-32423526-DGCCYA;;
1396;LOTBA;Refuncionalización Integral edilicia Av. SantaFé 4358/64;En ejecución;Arquitectura;Secretarí?a de Transporte y Obras Públicas;La presente licitación tiene como objetivo principal la adecuación de parte del edificio sito en la Av. Santa Fe;197.037.558,16;14;PALERMO;AV. SANTA FE 4358;-34579659;-58423834;18/4/2022;18/3/2023;11;60;;;;;DEJESUS CONSTRUCCIONES S.R.L.;2021;BAC;Nº 1-0012-LPU21;30713272708;usuarios;;;;;;;EX-2021-32117040- -GCABA-LOTBA;;LOTBA
1397;BA Costa;Parque del Golf;En ejecución;Espacio Publico;Secretarí?a de Transporte y Obras Públicas;Espacio Público ubicado en el actual Golf del Sector 5 (Costa Salguero);598.847.634,70;14;Palermo;Av. Costanera Rafael Obligado, a la altura de la calle Salguero y a orillas del Río de la Plata;-343444,5694;-582404,3962;1/12/2022;1/6/2023;6;;;;;;NAKU CONSTRUCCIONES SRL;2022;licitacion publica;10179-0070-LPU22;30575292174;vecinos;;;;;;;EX-2022-17713563-GCABA-DGPAR;;
1398;Parque del Vega;Parque del Vega;En ejecución;Espacio Público;Secretarí?a de Transporte y Obras Públicas;Puesta en valor del entorno al pozo alivianador del vega, incorporación de áreas de estacionamiento y esparcimiento. Continuidad de vía de bicisenda y camino peatonal/vehicular de intertrabado el cual funcionara de abastecimiento para las distintas áreas del parque. ;314.472.332,17;13;Nuñez;Av Costanera 4899;-34,55175;-58,4267;1/9/2023;28/2/2023;6;0,5;;;;;SALVATORI SA;2022;Licitacion publica;"BACO N° 10179-0033-LPU22
";30512700124;vecinos;;;;;;;"EX-2022-14400156-GCBA-DGPAR
 EX2022-16406780-GCBA-DGCCYA";;
1399;Parque Costero BA;Parque Costero BA;Neutralizada;Espacio Público;Secretarí?a de Transporte y Obras Públicas;Crear un nuevo parque público costero con características de playa pública que promueva la interacción de las personas con el río, integrándose al corredor biológico ribereño en continuidad con la Reserva Natural de Ciudad Universitaria, Parque de los Niños, Costanera Norte, y la Reserva Ecológica Costanera Sur, entre otros y agregando así un nuevo espacio al borde del río en la Ciudad.;1.523.334.227,35;13;Nuñez;Av Costanera 6551;-34,54871;-58,42964;28/11/2022;28/10/2023;9;0;;;;;CRIBA SA;2022;Licitacion publica;BACO N° 10179-0079-LPU22;30505454436;vecinos;;;;;;;EX N° 26487008-GCABA-DGPAR/22 EX N° 26908441-GCABA-DGCCYA/22;;
1400;Complejos Habitacionales;Dorrego (Los Perales);Finalizado;;Subsecretarí?a de Gestión Comunal;;;9;Mataderos;MONTE Y DE LA TORRE, LISANDRO AV.;-34,66904;-58,49611;;;;100;;;;;;;;;;;;;;;;;;;
1401;Complejos Habitacionales;Piedrabuena;Finalizado;;Subsecretarí?a de Gestión Comunal;;;8;Villa Lugano;PIEDRABUENA AV Y CASTAÑARES AV.;-34,678115; -58,491541;;;;100;;;;;;;;;;;;;;;;;;;
1402;Complejos Habitacionales;Lacarra;Finalizado;;Subsecretarí?a de Gestión Comunal;;;8;Villa Soldati;AV HECTOR CAMPORA y AV CASTAÑARES;-34,657013;-58,459515;;;;100;;;;;;;;;;;;;;;;;;;
1403;Complejos Habitacionales;Padre Mugica;Proyecto finalizado;;Subsecretarí?a de Gestión Comunal;;;8;Villa Lugano;PAZ, GRAL. AV. 15330;-34,682059;-58,488848;;;;;;;;;;;;;;;;;;;;;;;
1404;La Transformación no Para;Eco Casa (Ex hostal del lago);Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;La obra contempla la recuperación del edificio en su totalidad. Las tareas se basan en la conservación integral exterior e interior, completando y restaurando sus elementos existentes,;107.756.988,30;1;Palermo;Av bunge y Av los ombues;;;1/2/2023;18/9/2023;4;100;;;;;Seob S.A.;2022;Licitacion publica;351-0097-LPU22;33692849979;;;;;;;;;;
1405;Casco Historico;Cruces Nivelados Tacuarí;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;El proyecto tiene como objetivo la renovación y puesta en valor de ciertas áreas que conforman el Casco Histórico de la Ciudad. La propuesta busca activar el área en términos turísticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervención proyectada se basa, principalmente, en un criterio de conservación y restauración, ejecutando tareas de limpieza y protección, conjuntamente con obras de iluminación que jerarquizan los elementos significativos.;87.000.000,00;1;Monserrat;Av. Belgrano y Juan de Garay;;;29/9/2022;31/1/2023;3;100;;;;;SEOB;2022;Licitación Pública de etapa múltiple;648/SIGAF/2018;33692849979;;;;;;;;;;
1406;Casco Historico;Cruces nivelados Piedras;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;El proyecto tiene como objetivo la renovación y puesta en valor de ciertas áreas que conforman el Casco Histórico de la Ciudad. La propuesta busca activar el área en términos turísticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervención proyectada se basa, principalmente, en un criterio de conservación y restauración, ejecutando tareas de limpieza y protección, conjuntamente con obras de iluminación que jerarquizan los elementos significativos.;251.000.000,00;1;Monserrat;Piedras e/Belgrano y Juan de Garay;-34.612.846;-58.377.588;2/2/2023;2/5/2023;3;100;;;;;SEOB-RICAVIAL;2023;Licitación Pública de etapa múltiple;648/SIGAF/2018;30-68031433-7;;;;;;;;;;
1407;Casco Historico;Fachadas Patrimoniales Et. 6 Casal de Cataluña;Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;El proyecto tiene como objetivo la renovación y puesta en valor de ciertas áreas que conforman el Casco Histórico de la Ciudad. La propuesta busca activar el área en términos turísticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervención proyectada se basa, principalmente, en un criterio de conservación y restauración, ejecutando tareas de limpieza y protección, conjuntamente con obras de iluminación que jerarquizan los elementos significativos;49.022.883,92;1;San Telmo;Chacabuco entre independencia y EEUU;-34.618.535;-58.375.857;1/2/2023;13/7/2023;6;100;;;;;HIT Construcciones;2022;Licitacion Pública;351-0100-LPU22;30611874851;;;;;;;;;;
1408;Casco Historico;Fachadas Patrimoniales Et. 6 Chacabuco 874 (Ex pista urbana);Finalizada;Espacio Público;Ministerio de Espacio Público e Higiene Urbana;El proyecto tiene como objetivo la renovación y puesta en valor de ciertas áreas que conforman el Casco Histórico de la Ciudad. La propuesta busca activar el área en términos turísticos, culturales y comerciales. Se busca mejorar del mismo modo la calidad ambiental favoreciendo la caminabilidad. La intervención proyectada se basa, principalmente, en un criterio de conservación y restauración, ejecutando tareas de limpieza y protección, conjuntamente con obras de iluminación que jerarquizan los elementos significativos;35.981.887,41;1;San Telmo;Chacabuco 874;-34.618.267;-58.375.462;13/3/2023;13/7/2023;6;75;;;;;Consulper SA;2022;Licitacion Pública;351-0064-LPA22;30611874851;;;;;;;;;;
1409;Plan 54 escuelas;Jardin de Infantes Integral N° 5 D.E 14;Finalizada;Escuelas;Ministerio de Educación;Inicial;$ 24.484.023;15;Paternal;Av. Chorroarin 365;-34,5938;-58,4765;2/5/2017;30/7/2018;15;100;;;;;Ingenor S.A;2017;Licitación Pública;;;;;;;;;;;;
1410;Plan 54 escuelas;Jardin de Infantes Integral N° 10 D.E 1;Finalizada;Escuelas;Ministerio de Educación;Inicial;;1;Retiro;Parc.1p-Manzana 162 (a) - seccion 15.;-34,58921376;-58,37101525;1/12/2017;31/12/2018;12;100;;;;;;2017;Licitación Pública;;;;;;;;;;;;
1411;Plan 54 escuelas;CFP 38;Finalizada;Escuelas;Ministerio de Educación;Adultos;;1;Retiro;Parcela 1p-Manzana 162 G-Sección 15-Circunscripción 19, Barrio 31;-34,58921376;-58,37101525;1/12/2017;31/12/2018;12;100;;;;;;2017;Licitación Pública;;;;;;;;;;;;
1412;Barrio 31;Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 1;Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;“Ejecucion, rehabilitacion y mantenimiento de viviendas del barrio 31, Ciudad Autónoma de Buenos Aires - ETAPA UM 3 (BA)” ;235847220;1;Retiro;Alpaca 620;-34,5845761;-58,3794087;26/7/2021;9/8/2022;12;100;;;;;"VILLAREX S.A.
DEMOLICIONES MITRE S.R.L.";2021;Licitación Pública;31-SIGAF-2021;"30712097996
30657536551
";118;20;;;;;;EX-2021-22002011-GCABA-DGMV;;
1413;Barrio 31;Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 2;Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;“Ejecucion, rehabilitacion y mantenimiento de viviendas del barrio 31, Ciudad Autónoma de Buenos Aires - ETAPA UM 3 (BA)” ;115842592;1;Retiro;Alpaca 620;-34,5845761;-58,3794087;26/7/2021;9/8/2022;12;100;;;;;Demoliciones Mitre SRL;2021;Licitación Pública;31-SIGAF-2021;30657536551;36;;;;;;;EX-2021-5937046-GCABA-DGMV;;
1414;Barrio 31;Ejecución, rehabilitación y mantenimiento de viviendas del Barrio 31, Sector 2: “Comunicaciones”;En obra;Vivienda;Ministerio de Desarrollo Humano y Hábitat;"""“Ejecución, rehabilitación y mantenimiento de viviendas del Barrio 31 de la ciudad de buenos aires. SECTOR COMUNICACIONES” ";141180206;1;Retiro;Evita 2194;-34,57874;-58,387873;15/12/2022;15/12/2023;12;100;;;;;Demoliciones Mitre SRL;2022;Licitación Pública Abreviada.;10209-0036-LPA22;30657536551;126;15;;;;;;EX-2022-15718818--GCABA-UPEUBPCM;;
1415;Barrio 31;"Ejecución, rehabilitación y mantenimiento de viviendas del Barrio 31, Sector 3: ""YPF""";Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;"“Ejecución, rehabilitación y mantenimiento de viviendas del Barrio 31 de la ciudad de buenos aires - YPF""""""";80816340;1;Retiro;Evita 1296;-34,581075;-58,383702;15/7/2022;15/3/2023;8;100;;;;;BLUE STEEL S.A. ;2022;Licitación Pública Abreviada.;10209-0016-LPA22;30709422967;36;;;;;;;EX-2022-31849451-GCABA-UPEUBPCM;;
1416;Barrio 31;Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 1;Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;“Ejecucion, rehabilitacion y mantenimiento de viviendas del barrio 31, Ciudad Autónoma de Buenos Aires - ETAPA UM 3 (BA)” ;235847220;1;Retiro;Alpaca 620;-34,5845761;-58,3794087;26/7/2021;9/8/2022;12;100;;;;;"VILLAREX S.A.
DEMOLICIONES MITRE S.R.L.";2021;Licitación Pública;31-SIGAF-2021;"30712097996
30657536551
";118;20;;;;;;EX-2021-22002011-GCABA-DGMV;;
1417;Barrio 31;Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 3, Sector Bajo Autopista. Lote 2;Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;“Ejecucion, rehabilitacion y mantenimiento de viviendas del barrio 31, Ciudad Autónoma de Buenos Aires - ETAPA UM 3 (BA)” ;115842592;1;Retiro;Alpaca 620;-34,5845761;-58,3794087;26/7/2021;9/8/2022;12;100;;;;;Demoliciones Mitre SRL;2021;Licitación Pública;31-SIGAF-2021;30657536551;36;;;;;;;EX-2021-5937046-GCABA-DGMV;;
1418;Barrio 31;Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 4, Sector Bajo Autopista - Lote 1;Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;Ejecucion, rehabilitacion y mantenimiento de viviendas del barrio 31, Ciudad Autónoma de Buenos Aires - ETAPA UM 4 (BA)”;238233196;1;Retiro;Alpaca 620;-34,5845761;-58,3794087;26/7/2021;9/8/2022;12;100;;;;;"VILLAREX S.A.
DEMOLICIONES MITRE S.R.L.";2021;Licitación Pública;32-SIGAF-2021;"30712097996
30657536551
";67;20;;;;;;EX-2021-22020208-GCABA-DGMV;;
1419;Barrio 31;Ejecucio?n, Rehabilitacio?n y Mantenimiento de viviendas del Barrio 31, Etapa UM 4, Sector Bajo Autopista - Lote 2;Finalizada;Vivienda;Ministerio de Desarrollo Humano y Hábitat;Ejecucion, rehabilitacion y mantenimiento de viviendas del barrio 31, Ciudad Autónoma de Buenos Aires - ETAPA UM 4 (BA)”;110529535;1;Retiro;Alpaca 620;-34,5845761;-58,3794087;26/7/2021;9/8/2022;12;100;;;;;Demoliciones Mitre SRL;2021;Licitación Pública;32-SIGAF-2021;30657536551;44;;;;;;;EX-2021-05983122-GCABA-DGMV;;
